,id,address_v4,asn_v4,prefix_v4,address_v6,asn_v6,prefix_v6,country,status,is_public,latitude,longitude,description
0,47,-,20815,80.64.47.0/24,-,-,-,es,Connected,No,41.9705,2.8095,Probe-1@GRN
1,147,212.49.129.251,8903,212.49.128.0/23,2001:ac0::220:4aff:febf:fd49,8903,2001:ac0::/32,es,Abandoned,Yes,40.5205,-3.6705,AS8903 BT Spain Labs
2,155,-,-,-,-,-,-,es,Abandoned,Yes,40.4195,-3.7005,Vodafone IPv4 only
3,179,-,-,-,-,-,-,es,Abandoned,No,40.6015,-3.9795,DEAD
4,199,192.148.201.129,766,192.148.201.0/24,-,-,-,es,Abandoned,Yes,40.4515,-3.6885,RedIRIS
5,300,-,3352,83.58.0.0/16,-,3352,2a02:9000::/23,es,Abandoned,No,40.5475,-3.6325,Movistar service
6,334,88.20.15.150,3352,88.20.0.0/16,-,-,-,es,Connected,Yes,37.9895,-1.1315,Broadband home connection
7,341,213.0.69.132,3352,213.0.0.0/16,2001:470:1f1d:275:220:4aff:fec8:2405,6939,2001:470::/32,es,Connected,Yes,40.5975,-3.9805,Oficina
8,349,-,-,-,-,-,-,es,Abandoned,No,40.5315,-3.6305,Sarenet Service
9,398,-,3352,81.35.0.0/16,-,-,-,es,Abandoned,No,41.9215,1.2015,"Casa Ponts, Josep Closa 25"
10,405,-,766,138.4.0.0/16,-,766,2001:720::/32,es,Abandoned,No,40.4495,-3.7325,ETSI TelecomunicaciÃ³n - Univer
11,415,-,-,-,-,-,-,es,Abandoned,Yes,40.4895,-3.8725,Las Rozas
12,417,217.18.40.10,15954,217.18.32.0/20,2a01:a940:7766:1:220:4aff:fec8:25c8,15954,2a01:a940::/32,es,Connected,Yes,40.4505,-3.5725,Tecnocratica MAD1 (Ex Colgajit
13,448,2.138.19.48,3352,2.138.0.0/16,-,-,-,es,Abandoned,Yes,40.5915,-4.1505,JPC Pizarra Probe
14,478,-,-,-,-,-,-,es,Abandoned,Yes,41.2815,1.9805,Casa
15,575,217.217.130.55,6739,217.217.128.0/20,-,-,-,es,Abandoned,Yes,36.1695,-5.3495,ipv5
16,632,-,-,-,2001:470:1f09:495:220:4aff:febf:ffaf,6939,2001:470::/32,es,Connected,Yes,40.5985,-3.9815,Casa
17,640,80.67.96.65,8426,80.67.96.0/20,-,-,-,es,Abandoned,Yes,41.3575,2.1295,Claranet ES Office
18,659,84.88.1.18,13041,84.88.0.0/16,-,-,-,es,Abandoned,Yes,41.3915,2.1095,CSUC - Anella CientÃ­fica
19,660,-,15704,213.194.128.0/20,-,-,-,es,Abandoned,No,37.3375,-5.9295,japi
20,676,-,52037,46.37.96.0/24,-,-,-,es,Abandoned,No,40.4005,-3.6795,-
21,679,-,12924,213.236.12.0/23,-,-,-,es,Abandoned,No,37.3815,-5.9995,Montes Sierra
22,715,-,3352,79.144.0.0/16,-,-,-,es,Connected,No,36.6995,-4.4525,Octanio Office Router
23,805,-,-,-,-,-,-,es,Abandoned,No,40.5195,-3.9325,ADSL Jazztel Edu
24,848,-,15810,89.107.182.0/24,-,-,-,es,Abandoned,No,40.6015,-3.7105,BBVA-TC1
25,902,84.88.32.113,13041,84.88.0.0/16,-,-,-,es,Abandoned,Yes,41.2785,1.9775,i2CAT Foundation - School of T
26,1307,147.83.206.82,13041,147.83.0.0/16,-,-,-,es,Abandoned,Yes,41.3905,2.1075,i2CAT Foundation
27,1531,84.232.107.214,29119,84.232.106.0/23,fdbb:7440:7714:0:220:4aff:fec8:24ac,-,-,es,Connected,Yes,37.9675,-1.2215,n0p's home
28,2001,87.220.50.218,12479,87.220.48.0/22,-,-,-,es,Abandoned,Yes,43.3175,-1.9825,Jazztel IPv4 only
29,2023,88.3.120.87,3352,88.3.0.0/16,2a02:9140:5280:0:220:4aff:fee0:220a,3352,2a02:9000::/23,es,Connected,Yes,40.3985,-3.7215,AS3352 Probe v2
30,2231,80.102.141.177,12479,80.102.128.0/20,-,-,-,es,Abandoned,Yes,41.3775,2.1185,Toots home router
31,2247,-,29680,193.22.119.0/24,-,-,-,es,Abandoned,No,41.4905,2.1395,Voztelecom
32,2394,-,-,-,-,-,-,es,Abandoned,No,40.3895,-3.6085,AS51678
33,2406,193.146.134.103,766,193.144.0.0/14,-,-,-,es,Abandoned,Yes,40.4605,-3.4825,Eumetsat BUCC internet
34,2454,-,-,-,-,-,-,es,Abandoned,Yes,40.4595,-3.6905,martinandrino
35,2492,88.6.96.34,3352,88.6.0.0/16,-,-,-,es,Abandoned,Yes,40.3985,-3.6985,macias
36,2574,-,-,-,-,-,-,es,Abandoned,Yes,42.8495,-2.6695,42's WiMAX
37,2595,-,3352,88.5.0.0/16,-,-,-,es,Abandoned,No,41.6495,-0.8785,Zaragoza
38,2604,37.46.88.25,57929,37.46.88.0/21,-,-,-,es,Connected,Yes,40.4495,-3.5725,Octanio AS
39,2639,79.152.40.237,3352,79.152.0.0/16,-,-,-,es,Abandoned,Yes,41.4115,2.2185,TelefonicaResearch
40,2740,78.30.25.41,15704,78.30.24.0/21,fd93:2b5f:1ca6:4b07:220:4aff:fee0:2308,-,-,es,Connected,Yes,36.5975,-4.5205,kerkhoff_HOME
41,2813,-,12357,81.202.120.0/21,-,-,-,es,Abandoned,No,39.4685,-0.3825,-
42,3236,-,-,-,-,-,-,es,Abandoned,No,40.4005,-0.0015,-
43,3320,-,3352,83.37.0.0/16,-,-,-,es,Abandoned,No,41.3875,2.1485,Aribau
44,3471,-,3352,88.4.0.0/16,-,-,-,es,Connected,No,41.6475,-0.8895,Office
45,3712,79.148.251.62,3352,79.148.0.0/16,-,-,-,es,Connected,Yes,40.4485,-3.7925,-
46,3720,193.145.14.94,766,193.144.0.0/14,2001:720:458:a:280:a3ff:fe91:3b8f,766,2001:720::/32,es,Abandoned,Yes,40.4175,-3.7015,IMDEA N.
47,3726,83.48.64.37,3352,83.48.0.0/16,-,-,-,es,Connected,Yes,40.4305,-3.7115,JPC - CNC Madrid
48,3748,-,15954,217.18.32.0/20,-,15954,2a01:a940::/32,es,Connected,No,40.4915,-3.6905,Tecnocratica MAD0
49,3755,-,3352,88.26.0.0/16,-,3352,2a02:9000::/23,es,Connected,No,40.3495,-3.6805,-
50,3758,-,-,-,-,-,-,es,Abandoned,Yes,36.6015,-4.5205,adsl
51,3779,-,-,-,-,-,-,es,Never Connected,Yes,41.3115,2.0805,-
52,3785,80.39.167.223,3352,80.39.0.0/16,2001:470:7f1d:1:220:4aff:fee0:2832,6939,2001:470::/32,es,Connected,Yes,40.4495,-3.6485,Madrid
53,4048,150.241.254.254,766,150.241.128.0/17,-,-,-,es,Connected,Yes,43.3115,-2.0105,-
54,4053,158.227.98.1,15488,158.227.0.0/16,-,-,-,es,Connected,Yes,43.2585,-2.9505,-
55,4068,-,15488,158.227.0.0/16,-,-,-,es,Abandoned,No,43.2615,-2.9495,-
56,4143,88.14.200.138,3352,88.14.0.0/16,2a02:9140:6b80:100:280:a3ff:fe91:3a5a,3352,2a02:9000::/23,es,Disconnected,Yes,43.2685,-2.9505,-
57,4640,194.5.29.226,48146,194.5.29.0/24,-,-,-,es,Connected,Yes,38.0575,-0.8705,ROBSPROBE
58,4662,147.83.206.82,13041,147.83.0.0/16,-,-,-,es,Abandoned,Yes,41.3885,2.1705,-
59,4730,185.14.56.14,202054,185.14.56.0/22,-,-,-,es,Abandoned,Yes,37.9575,-1.2015,OFICINA
60,4828,147.84.200.125,39069,147.84.0.0/16,2a00:db40:0:1:280:a3ff:fe91:42e2,39069,2a00:db40::/32,es,Abandoned,Yes,37.9815,-1.1215,Comunidad AutÃ³noma RegiÃ³n Murc
61,4931,109.234.82.2,13287,109.234.82.0/23,2a02:23a0:1111:3::2,13287,2a02:23a0::/32,es,Abandoned,Yes,39.5175,-0.4715,NIXVAL RIPE_ATLAS_R4_PROBE1
62,5010,88.17.246.234,3352,88.17.0.0/16,-,-,-,es,Disconnected,Yes,37.9875,-1.1325,Julio's Probe
63,5011,88.1.227.67,3352,88.1.0.0/16,-,-,-,es,Abandoned,Yes,40.4975,-4.0725,Valdemorillo
64,6048,84.88.18.254,13041,84.88.0.0/16,2001:40b0:2::2,13041,2001:40b0::/32,es,Abandoned,Yes,41.3915,2.1095,CSUC
65,6124,163.117.253.5,766,163.117.0.0/16,2001:720:410:3035:200:24ff:fed1:5dcc,766,2001:720::/32,es,Abandoned,Yes,40.3295,-3.7715,University Carlos III of Madri
66,6352,84.88.18.254,13041,84.88.0.0/16,2001:40b0:2::2,13041,2001:40b0::/32,es,Connected,Yes,41.3885,2.1095,CSUC - Consorci de Serveis Uni
67,6604,31.47.76.181,15954,31.47.72.0/21,2a01:a940:445:d::1,15954,2a01:a940::/32,es,Connected,Yes,40.4895,-3.6925,"TecnocrÃ¡tica Centro de Datos,"
68,6668,92.38.171.55,202422,92.38.171.0/24,2a03:90c0:246::2e,199524,2a03:90c0:240::/44,es,Connected,Yes,40.5815,-3.5795,G-Core Labs S.A.
69,6687,147.84.200.125,39069,147.84.0.0/16,-,-,-,es,Connected,Yes,37.9905,-1.1285,CARM - Comunidad AutÃ³noma de M
70,6732,163.117.253.5,766,163.117.0.0/16,2001:720:410:3035:200:24ff:fed1:5dcc,766,2001:720::/32,es,Abandoned,Yes,40.3285,-3.7715,UC3M
71,6819,185.22.200.38,197712,185.22.200.0/22,-,-,-,es,Disconnected,Yes,41.3515,2.1375,10dencehispahard SL
72,6926,194.156.155.241,48386,194.156.155.0/24,2a0d:5642:113:201:5054:ff:fe7c:cc09,48386,2a0d:5642:113::/48,es,Connected,Yes,40.4405,-3.6215,"Misaka Network, Inc."
73,6980,156.154.79.254,12008,156.154.79.0/24,2610:a1:3034:252::254,12008,2610:a1:3034::/48,es,Connected,Yes,40.4475,-3.5685,Neustar
74,7017,82.98.154.62,42612,82.98.128.0/18,2a02:be8:3:200:216:3eff:fe7b:2391,42612,2a02:be8::/32,es,Connected,Yes,40.4405,-3.6225,Dinahosting S.L.
75,7086,37.46.78.66,15699,37.46.72.0/21,2a00:6640:e:101::a,15699,2a00:6640::/32,es,Connected,Yes,40.5105,-3.3385,"Adam Ecotech, S.A."
76,7089,94.24.115.154,15699,94.24.112.0/20,2a01:1c8:e:101::a,15699,2a01:1c8::/32,es,Connected,Yes,41.4915,2.1215,"Adam Ecotech, S.A."
77,10055,-,-,-,-,-,-,es,Abandoned,Yes,37.9695,-1.1805,NONDUERMAS
78,10063,83.37.49.250,3352,83.37.0.0/16,-,-,-,es,Abandoned,Yes,41.5485,2.1105,-
79,10071,185.14.56.14,202054,185.14.56.0/24,-,-,-,es,Abandoned,Yes,39.5175,-0.4695,VALENCIA
80,10072,89.141.136.226,6739,89.141.128.0/17,-,-,-,es,Abandoned,Yes,37.9685,-1.2095,ALCANTARILLA
81,10237,110.93.9.201,35699,110.93.8.0/22,-,-,-,es,Connected,Yes,41.3905,2.1685,Hemma BCN
82,10268,-,3352,195.77.0.0/16,-,-,-,es,Abandoned,No,41.6515,-0.9795,CPD
83,10809,-,-,-,-,-,-,es,Abandoned,Yes,41.2715,1.9975,Castelldefels home (Vodafone)
84,10820,146.158.161.35,12715,146.158.128.0/17,-,-,-,es,Abandoned,Yes,40.4175,-3.7015,Rivas Vaciamadrid
85,10836,213.162.201.210,13287,213.162.200.0/22,2a02:23a0:1111:14::2,13287,2a02:23a0::/32,es,Connected,Yes,39.5205,-0.4715,NIXVAL IP v3 R5
86,10907,164.138.200.8,198653,164.138.200.0/21,-,-,-,es,Abandoned,Yes,28.1105,-15.4225,CiTEC SL
87,10939,80.39.159.242,3352,80.39.0.0/16,-,-,-,es,Abandoned,Yes,28.0715,-15.4515,Manolopm
88,10946,147.161.111.29,35699,147.161.64.0/18,-,-,-,es,Abandoned,Yes,41.4105,2.1995,MXM - Connection
89,11124,79.116.129.148,57269,79.116.0.0/15,2a0c:5a80:390d:5200:fa1a:67ff:fe4d:88d9,57269,2a0c:5a80::/29,es,Connected,Yes,28.0095,-16.6515,Elmi's home probe TF
90,11559,-,-,-,-,-,-,es,Abandoned,Yes,40.4715,0.4795,guifi.net-VNRCentre
91,11598,109.69.8.210,49835,109.69.8.0/24,2a00:1508::210,49835,2a00:1508::/32,es,Abandoned,Yes,41.3515,2.1415,guifi.net Foundation www.guifi
92,11600,217.14.37.6,30892,217.14.32.0/20,2a02:aa8:0:2001:fa1a:67ff:fe4d:82e0,30892,2a02:aa8::/29,es,Connected,Yes,41.4775,2.1075,DTGBSI-CRD
93,11602,217.14.37.38,30892,217.14.32.0/20,2a02:aa8:0:2000:fa1a:67ff:fe4d:87ce,30892,2a02:aa8::/29,es,Connected,Yes,41.3985,2.1875,DTGBSI-22A
94,11620,185.224.76.192,202766,185.224.76.0/24,-,-,-,es,Abandoned,Yes,37.4375,-4.2015,Priego de CÃ³rdoba
95,11652,-,-,-,-,-,-,es,Abandoned,Yes,43.3085,-2.8905,-
96,11749,84.88.81.123,13041,84.88.0.0/16,-,-,-,es,Connected,Yes,41.3915,2.1095,-
97,11906,-,206886,185.172.98.0/24,-,-,-,es,Abandoned,No,39.5105,-0.3625,-
98,11916,80.173.213.110,12357,80.173.208.0/21,-,-,-,es,Abandoned,Yes,39.4705,-0.3825,-
99,11933,-,12479,85.62.128.0/19,-,-,-,es,Abandoned,No,40.4185,-3.7015,ADSL GINET
100,11940,139.47.78.99,15704,139.47.0.0/17,-,-,-,es,Abandoned,Yes,40.4175,-3.7005,-
101,11948,-,57269,86.127.224.0/19,-,57269,2a0c:5a80::/29,es,Connected,No,40.4315,-3.7205,Home Fiber
102,11955,-,12430,77.224.0.0/13,-,-,-,es,Disconnected,No,41.6295,-4.7405,Sonda-Orange
103,11958,-,15704,82.213.192.0/20,-,-,-,es,Connected,No,39.4515,-0.3905,-
104,12006,193.0.10.252,3333,193.0.10.0/23,2001:67c:2e8:13:a2f3:c1ff:fec4:3fc5,3333,2001:67c:2e8::/48,es,Abandoned,Yes,40.4405,-3.8225,-
105,12008,-,-,-,-,-,-,es,Abandoned,Yes,39.5415,-0.3625,ONO HFC
106,12153,-,12479,149.74.92.0/22,-,-,-,es,Connected,No,40.4385,-3.8205,Alfredos
107,12170,217.18.40.3,15954,217.18.32.0/20,2a01:a940:7766:0:fa1a:67ff:fe4d:6fee,15954,2a01:a940::/32,es,Connected,Yes,40.4875,-3.6895,Salvatierra
108,12257,-,12430,46.24.0.0/14,-,-,-,es,Abandoned,No,42.4705,-2.4505,-
109,12342,-,-,-,-,-,-,es,Abandoned,Yes,39.9285,-0.1005,-
110,12364,85.54.112.141,12479,85.54.112.0/22,-,-,-,es,Connected,Yes,41.3895,2.1805,KEVINPROBE
111,12884,83.58.34.242,3352,83.58.0.0/16,-,-,-,es,Connected,Yes,41.6395,-4.7385,MTU Sistemas Orange FTTH
112,12886,87.223.214.253,12715,87.223.0.0/16,-,-,-,es,Abandoned,Yes,41.7305,-4.6485,Angel_Jazztel
113,13090,192.148.201.131,766,192.148.201.0/24,-,-,-,es,Abandoned,Yes,40.4175,-3.6985,RedIRIS probe
114,13096,213.192.238.59,8903,213.192.238.0/24,-,-,-,es,Abandoned,Yes,40.5105,-3.6685,As12541 ATLAS probe
115,13194,-,12430,62.83.0.0/16,-,-,-,es,Abandoned,No,40.4595,-3.6585,Desconectada Vodafone Error (j
116,13272,-,-,-,-,-,-,es,Never Connected,Yes,39.4985,-0.3695,-
117,13293,37.72.9.130,29119,37.72.0.0/19,-,-,-,es,Abandoned,Yes,37.8085,-0.8385,AS199344 - Amune Networks
118,13337,88.30.54.126,3352,88.30.0.0/16,-,-,-,es,Abandoned,Yes,43.3605,-5.8515,First RIPE Atlas Probe in nort
119,13379,88.4.20.17,3352,88.4.0.0/16,-,-,-,es,Disconnected,Yes,41.6415,-0.8995,-
120,13381,37.14.190.26,12479,37.14.188.0/22,-,-,-,es,Abandoned,Yes,39.4475,-0.3885,-
121,13395,-,-,-,-,-,-,es,Abandoned,Yes,36.7095,-4.6285,Sinologic.net
122,13422,-,1136,145.53.128.0/17,-,-,-,es,Abandoned,No,40.4585,-3.6915,Andrino Office Madrid
123,13438,-,-,-,-,-,-,es,Abandoned,No,38.2615,-0.7115,-
124,13461,213.162.201.26,13287,213.162.200.0/22,-,-,-,es,Abandoned,Yes,39.5175,-0.4695,NETLLAR
125,13466,79.147.1.77,3352,79.147.0.0/16,-,-,-,es,Abandoned,Yes,38.4305,-0.4795,-
126,13487,79.157.121.112,3352,79.157.0.0/16,-,-,-,es,Abandoned,Yes,42.0105,-4.5185,-
127,13552,-,-,-,-,-,-,es,Abandoned,Yes,40.3685,-3.6105,-
128,13633,-,12430,62.83.0.0/16,-,-,-,es,Abandoned,No,40.4185,-3.6915,Desconectada (jfs)
129,13678,94.76.184.125,29119,94.76.184.0/21,-,-,-,es,Abandoned,Yes,37.3315,-4.3695,Rute
130,13683,-,-,-,-,-,-,es,Abandoned,Yes,38.2585,-0.6985,-
131,13700,-,-,-,-,-,-,es,Abandoned,No,39.4675,-0.3825,-
132,13744,-,-,-,-,-,-,es,Abandoned,No,39.4795,-0.3405,-
133,13747,79.108.233.143,6739,79.108.128.0/17,-,-,-,es,Abandoned,Yes,38.9905,-0.5205,-
134,13757,-,-,-,-,-,-,es,Abandoned,Yes,43.2905,-2.8605,Virtual Optical Fiber Probe
135,13868,62.57.2.236,12357,62.57.0.0/21,-,-,-,es,Abandoned,Yes,41.3815,2.1505,made
136,13869,79.146.82.247,3352,79.146.0.0/16,-,-,-,es,Abandoned,Yes,36.6615,-4.5595,SOHO - Movistar
137,13870,62.204.197.11,15630,62.204.192.0/19,2a01:4a80:0:2500::11,15630,2a01:4a80::/32,es,Disconnected,Yes,40.4375,-3.7395,-
138,13875,-,-,-,-,-,-,es,Never Connected,Yes,37.8795,-4.7895,-
139,13876,91.192.109.145,39020,91.192.109.0/24,-,-,-,es,Abandoned,Yes,37.4805,-5.9295,-
140,13878,217.125.59.187,3352,217.125.0.0/16,-,-,-,es,Abandoned,Yes,37.3915,-6.0795,GSG-1
141,13879,-,6739,85.137.0.0/16,-,-,-,es,Abandoned,No,36.7215,-4.4195,-
142,13880,91.213.30.30,49638,91.213.30.0/24,2001:67c:137c:1:a2f3:c1ff:fec4:5e26,49638,2001:67c:137c::/48,es,Connected,Yes,41.3875,2.1115,CATNIX - Catalonia Neutral Int
143,13881,88.12.176.195,3352,88.12.0.0/16,-,-,-,es,Connected,Yes,40.3975,-3.6985,macias
144,13882,150.214.142.96,198096,150.214.0.0/16,-,-,-,es,Abandoned,Yes,37.3785,-5.9785,-
145,13889,2.153.86.165,6739,2.153.64.0/19,-,-,-,es,Abandoned,Yes,40.4215,-3.6985,Probe_v3_sandDisk-13889
146,13890,212.81.218.171,3262,212.81.128.0/17,2a03:c600:c004:1aaa:a2f3:c1ff:fec4:5f7e,3262,2a03:c600::/32,es,Abandoned,Yes,43.3375,-3.0085,Casa
147,13896,147.156.9.141,766,147.156.0.0/16,2001:720:1014:21::a:187,766,2001:720::/32,es,Connected,Yes,39.5105,-0.4185,Universitat de ValÃ¨ncia - Burj
148,14329,-,-,-,-,-,-,es,Abandoned,Yes,39.8215,-0.2315,-
149,14334,85.192.78.97,21193,85.192.78.0/24,2a00:1508:1004:0:6666:b3ff:feb0:d7ea,49835,2a00:1508::/32,es,Abandoned,Yes,41.9295,2.2485,-
150,14348,85.192.78.97,21193,85.192.78.0/24,-,-,-,es,Abandoned,Yes,41.9315,2.2495,-
151,14357,-,-,-,-,-,-,es,Abandoned,Yes,39.5705,-0.3405,Mangrana
152,14382,-,-,-,-,-,-,es,Never Connected,Yes,39.8185,-0.2285,-
153,14413,-,-,-,-,-,-,es,Abandoned,No,39.9985,-4.0025,-
154,14679,-,-,-,-,-,-,es,Never Connected,Yes,39.2115,-0.3195,-
155,14696,-,-,-,-,-,-,es,Abandoned,Yes,39.2605,-0.3185,-
156,14703,-,-,-,-,-,-,es,Never Connected,Yes,39.4685,-0.3825,-
157,14714,-,-,-,-,-,-,es,Never Connected,No,38.8395,0.1075,-
158,14715,-,-,-,-,-,-,es,Never Connected,No,39.4695,-0.3825,-
159,14757,-,-,-,-,-,-,es,Abandoned,Yes,43.2705,-2.9405,Deusto Unibertsitatea
160,14782,-,12430,148.3.0.0/16,-,-,-,es,Connected,No,40.4585,-3.6585,Vodafone Fibra
161,14814,-,43655,78.24.136.0/23,-,-,-,es,Connected,No,40.5995,-3.7125,-
162,14835,-,15704,82.213.192.0/19,-,-,-,es,Abandoned,No,40.4195,-3.7015,-
163,14842,31.4.241.125,12430,31.4.0.0/16,-,-,-,es,Connected,Yes,40.4185,-3.6905,-
164,14865,88.148.82.4,29119,88.148.64.0/19,-,-,-,es,Abandoned,Yes,38.2695,-0.7095,Airenetworks
165,14866,81.34.21.213,3352,81.34.0.0/16,-,-,-,es,Connected,Yes,40.5405,-3.6495,Valeriano
166,14921,62.99.0.45,12338,62.99.0.0/17,-,-,-,es,Abandoned,Yes,43.1275,-2.0715,Euskaltel Cable TOLOSA
167,15082,83.63.54.178,3352,83.63.0.0/16,-,-,-,es,Abandoned,Yes,37.3885,-5.9785,-
168,15085,-,12715,188.78.0.0/16,-,3333,2001:67c:2e8::/48,es,Abandoned,No,40.2895,-4.5885,-
169,15103,-,-,-,-,-,-,es,Never Connected,Yes,43.3285,-3.0225,-
170,15108,-,-,-,-,-,-,es,Never Connected,Yes,40.4415,-3.6225,-
171,15116,-,-,-,-,-,-,es,Abandoned,No,39.4905,-0.3925,-
172,15117,-,-,-,-,-,-,es,Abandoned,No,39.2605,-0.3225,-
173,15118,80.39.153.88,3352,80.39.0.0/16,-,-,-,es,Connected,Yes,40.4515,-3.6725,ripeprobe
174,15124,-,-,-,-,-,-,es,Abandoned,Yes,43.2595,-2.9215,-
175,15127,-,-,-,-,-,-,es,Never Connected,Yes,39.5405,-0.3515,-
176,15161,-,-,-,-,-,-,es,Never Connected,Yes,40.3675,-3.6395,-
177,15186,-,-,-,-,-,-,es,Abandoned,No,39.4705,-0.3385,-
178,15191,-,-,-,-,-,-,es,Never Connected,No,40.3575,0.4015,-
179,15193,-,-,-,-,-,-,es,Never Connected,Yes,39.4685,-0.3385,-
180,15194,-,-,-,-,-,-,es,Never Connected,No,40.4895,0.0215,-
181,15618,88.19.133.154,3352,88.19.0.0/16,2001:470:cacf::20,6939,2001:470::/32,es,Disconnected,Yes,38.7915,0.0375,EA5DFV
182,15620,-,-,-,-,-,-,es,Never Connected,No,40.4175,-3.7015,-
183,15623,145.224.124.135,14593,145.224.124.0/22,fdeb:851d:b7ff:0:6666:b3ff:feb0:aafa,-,-,es,Disconnected,Yes,42.8885,-4.9615,Valeriano (Prioro)
184,15628,-,-,-,-,-,-,es,Abandoned,Yes,40.4415,-3.6515,-
185,15632,83.43.248.213,3352,83.43.0.0/16,-,-,-,es,Connected,Yes,41.4685,2.0885,-
186,15649,185.160.228.140,201453,185.160.228.0/24,-,-,-,es,Abandoned,Yes,40.4415,-3.6205,AKIWIFI Interxion Madrid (II)
187,15672,-,-,-,-,-,-,es,Abandoned,No,40.3885,-3.7395,-
188,15674,79.146.136.235,3352,79.146.0.0/16,-,-,-,es,Abandoned,Yes,40.4395,-3.8195,-
189,15773,83.33.118.54,3352,83.33.0.0/16,-,-,-,es,Abandoned,Yes,43.2985,-2.0095,-
190,15873,185.107.105.215,200434,185.107.105.0/24,-,-,-,es,Connected,Yes,41.9285,2.2605,viladelpingui.net
191,15879,185.36.209.255,62412,185.36.208.0/22,-,-,-,es,Abandoned,Yes,38.0815,-1.2695,SpainWISP - BGP Fiber Core
192,16148,185.44.232.12,202198,185.44.232.0/22,-,-,-,es,Abandoned,Yes,36.1915,-5.4305,hercom
193,16164,-,3352,2.139.0.0/16,-,-,-,es,Abandoned,No,39.4695,-6.3795,-
194,16282,-,-,-,-,-,-,es,Never Connected,Yes,39.4685,-0.3785,-
195,16534,62.174.184.194,12430,62.174.128.0/17,-,-,-,es,Abandoned,Yes,41.3895,2.1685,"ADSL connection, upload 1Mbps,"
196,16619,-,3352,2.139.0.0/16,-,-,-,es,Connected,No,41.2815,1.9675,Barcelona-FTTH-Telefonica
197,16623,213.99.103.70,3352,213.99.0.0/16,2a02:9140:3900:1:6666:b3ff:fed1:167c,3352,2a02:9000::/23,es,Abandoned,Yes,40.5985,-3.5415,JPC HQ Probe 1 (TE)
